;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;;total
2:30;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
2:45;Haarlemmermeerstation;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;4
3:00;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;4
3:15;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;5
3:30;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3
3:45;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;4
4:00;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3
4:15;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Haarlemmermeerstation;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3
4:45;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2
5:00;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
5:15;Haarlemmermeerstation;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;4
5:30;Haarlemmermeerstation;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;4
5:45;Haarlemmermeerstation;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;5
6:00;Haarlemmermeerstation;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;4
6:15;Haarlemmermeerstation;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;5
6:30;Haarlemmermeerstation;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
6:45;Haarlemmermeerstation;1;1;0;2;1;1;0;1;0;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;15
7:00;Haarlemmermeerstation;0;1;0;2;2;1;1;3;0;0;1;1;2;2;1;2;0;0;0;3;1;0;0;2;25
7:15;Haarlemmermeerstation;1;2;1;6;3;4;2;1;1;0;2;0;0;6;4;5;2;0;0;1;1;0;2;4;48
7:30;Haarlemmermeerstation;5;6;2;19;11;6;7;15;1;0;1;1;4;10;9;0;6;1;8;2;2;4;5;0;125
7:45;Haarlemmermeerstation;10;3;3;13;1;3;6;10;7;3;20;11;7;6;11;10;14;1;8;19;4;6;3;10;189
8:00;Haarlemmermeerstation;1;3;3;25;18;5;6;15;5;3;5;3;14;8;15;17;0;1;21;1;7;2;6;18;202
8:15;Haarlemmermeerstation;13;2;2;9;16;6;2;17;4;0;0;11;4;2;8;13;10;3;14;11;6;5;4;3;165
8:30;Haarlemmermeerstation;14;6;2;3;17;1;8;8;2;0;12;4;10;9;2;5;2;3;3;7;4;2;4;1;129
8:45;Haarlemmermeerstation;9;7;4;29;18;7;9;17;3;2;3;7;18;1;12;17;6;1;10;5;6;6;6;13;216
9:00;Haarlemmermeerstation;6;7;2;24;14;13;9;5;5;2;24;16;15;5;1;6;6;0;11;22;7;6;1;11;218
9:15;Haarlemmermeerstation;3;0;2;18;4;4;3;14;2;1;7;7;6;8;1;9;2;1;4;12;1;3;2;10;124
9:30;Haarlemmermeerstation;5;1;1;12;11;5;5;8;3;2;3;6;2;3;2;3;7;1;8;3;2;1;3;0;97
9:45;Haarlemmermeerstation;5;2;0;1;9;4;1;5;3;1;5;4;7;0;1;5;4;1;2;5;3;3;1;8;80
10:00;Haarlemmermeerstation;2;1;1;2;1;2;2;5;1;0;6;1;0;1;2;2;3;1;5;3;0;2;1;0;44
10:15;Haarlemmermeerstation;4;0;0;8;5;4;1;3;0;1;0;3;5;4;4;2;1;1;3;5;0;1;2;3;60
10:30;Haarlemmermeerstation;3;1;0;8;5;2;3;5;0;0;3;3;0;1;3;2;3;0;6;3;1;2;1;1;56
10:45;Haarlemmermeerstation;4;2;1;7;4;1;1;5;1;0;4;1;1;2;3;0;2;0;1;4;0;0;0;4;48
11:00;Haarlemmermeerstation;3;2;0;4;2;0;3;5;0;1;5;3;3;4;3;1;5;0;0;2;2;2;1;2;53
11:15;Haarlemmermeerstation;1;2;0;2;6;0;2;6;1;0;6;3;4;2;3;1;4;1;2;4;1;0;2;5;58
11:30;Haarlemmermeerstation;4;0;0;2;5;2;3;6;1;0;3;4;0;3;3;2;4;0;1;4;2;1;1;6;57
11:45;Haarlemmermeerstation;2;3;1;0;1;0;2;5;1;1;5;3;4;6;1;2;4;1;4;5;1;2;0;4;58
12:00;Haarlemmermeerstation;3;1;1;3;6;4;3;7;1;1;5;1;4;2;4;5;5;0;3;5;0;2;2;1;69
12:15;Haarlemmermeerstation;2;4;1;3;3;5;3;5;2;1;3;2;7;8;1;4;7;1;1;7;1;1;1;3;76
12:30;Haarlemmermeerstation;5;2;1;3;0;6;4;2;3;1;8;5;6;5;4;4;2;1;9;8;0;2;1;6;88
12:45;Haarlemmermeerstation;4;2;1;4;1;6;2;4;3;0;2;4;4;5;6;5;2;0;8;8;1;2;3;7;84
13:00;Haarlemmermeerstation;4;3;1;7;0;2;0;4;2;1;8;3;4;8;7;7;7;1;6;2;2;3;2;8;92
13:15;Haarlemmermeerstation;4;3;1;4;0;2;3;6;2;0;1;2;6;5;4;5;5;1;6;5;2;2;0;5;74
13:30;Haarlemmermeerstation;3;0;1;4;2;1;3;4;1;1;2;4;3;0;1;2;0;1;1;2;1;1;1;3;42
13:45;Haarlemmermeerstation;3;0;0;4;4;2;1;3;0;1;3;3;2;6;1;4;0;0;5;2;1;1;1;1;48
14:00;Haarlemmermeerstation;2;0;1;0;2;2;0;1;1;1;4;3;2;2;2;3;2;0;5;0;2;0;1;1;37
14:15;Haarlemmermeerstation;4;3;0;1;5;1;3;6;1;1;2;0;5;3;4;2;2;1;3;5;0;2;0;3;57
14:30;Haarlemmermeerstation;3;1;0;5;3;4;2;1;1;0;1;2;4;6;1;3;1;0;4;5;1;0;1;0;49
14:45;Haarlemmermeerstation;1;2;1;8;3;4;0;4;2;1;0;2;4;5;3;5;0;0;0;2;0;2;1;6;56
15:00;Haarlemmermeerstation;4;0;1;1;1;3;1;4;0;1;3;4;5;1;4;3;3;0;5;1;1;0;1;6;53
15:15;Haarlemmermeerstation;1;3;0;7;3;2;2;6;1;1;3;3;3;2;2;4;0;1;4;2;2;2;0;4;58
15:30;Haarlemmermeerstation;0;2;1;4;4;2;0;4;1;1;5;1;0;1;3;1;3;0;0;3;1;0;1;3;41
15:45;Haarlemmermeerstation;3;2;0;3;5;3;2;0;1;1;4;2;1;4;1;3;5;0;6;2;0;1;0;5;54
16:00;Haarlemmermeerstation;9;7;2;5;10;2;4;6;2;1;5;5;2;7;2;11;14;1;8;10;5;4;2;10;134
16:15;Haarlemmermeerstation;1;8;2;4;3;12;7;10;2;3;13;11;3;7;14;4;7;0;17;15;4;1;1;17;166
16:30;Haarlemmermeerstation;3;1;1;9;15;10;5;5;0;0;12;5;10;1;12;9;17;2;0;16;1;0;5;14;153
16:45;Haarlemmermeerstation;11;7;1;24;12;2;6;6;4;1;13;1;8;2;9;3;4;3;18;9;4;3;5;12;168
17:00;Haarlemmermeerstation;2;4;3;0;14;4;8;18;2;2;13;1;2;17;5;2;4;2;17;2;3;5;7;11;148
17:15;Haarlemmermeerstation;4;9;1;23;16;7;8;9;0;3;16;7;9;3;12;5;14;3;4;10;2;2;7;8;182
17:30;Haarlemmermeerstation;6;10;2;2;15;13;9;15;4;0;4;7;9;20;14;1;9;3;2;4;5;6;2;14;176
17:45;Haarlemmermeerstation;10;7;0;4;10;2;5;5;1;2;2;13;16;8;4;11;7;3;19;14;4;6;1;20;174
18:00;Haarlemmermeerstation;4;1;1;21;19;14;9;0;5;2;14;13;5;3;11;10;8;0;11;18;6;4;7;13;199
18:15;Haarlemmermeerstation;14;7;3;24;3;0;7;1;2;4;9;15;5;16;10;9;23;3;10;6;0;5;5;0;181
18:30;Haarlemmermeerstation;1;2;0;19;3;0;0;4;2;1;9;9;3;14;7;2;2;2;15;10;2;1;2;10;120
18:45;Haarlemmermeerstation;3;0;1;9;6;3;5;2;0;1;10;8;3;5;1;8;10;1;8;5;2;2;0;2;95
19:00;Haarlemmermeerstation;2;4;0;5;8;4;3;5;3;0;8;4;3;8;2;0;8;1;3;5;2;2;0;4;84
19:15;Haarlemmermeerstation;2;2;0;0;5;3;2;6;0;1;1;4;1;1;0;1;1;1;3;0;0;1;1;3;39
19:30;Haarlemmermeerstation;2;0;0;8;3;1;0;6;0;0;2;0;3;2;4;0;2;0;5;5;1;2;2;2;50
19:45;Haarlemmermeerstation;1;1;1;4;1;4;1;6;2;1;4;1;5;4;4;3;5;1;1;4;2;0;1;4;61
20:00;Haarlemmermeerstation;3;1;1;5;5;1;2;3;0;1;5;2;0;4;4;2;4;1;5;3;0;2;2;6;62
20:15;Haarlemmermeerstation;1;0;1;7;3;3;2;2;0;1;2;1;4;5;4;4;2;1;1;5;2;0;1;0;52
20:30;Haarlemmermeerstation;1;2;0;6;1;3;1;5;2;0;2;2;1;3;2;1;3;1;3;3;1;1;0;1;45
20:45;Haarlemmermeerstation;1;1;0;4;0;2;0;4;1;0;2;2;1;0;4;1;0;0;1;1;0;2;1;1;29
21:00;Haarlemmermeerstation;1;1;1;2;4;0;1;3;1;0;1;3;2;1;4;4;2;0;2;1;0;1;1;2;38
21:15;Haarlemmermeerstation;0;0;0;5;3;2;0;0;2;0;4;2;1;3;1;2;4;0;3;2;1;1;1;4;41
21:30;Haarlemmermeerstation;3;2;0;5;4;1;1;5;0;0;2;2;0;5;1;1;3;0;3;3;0;1;0;2;44
21:45;Haarlemmermeerstation;1;1;0;3;1;3;1;4;2;1;0;2;3;2;5;5;5;1;1;2;0;2;2;4;51
22:00;Haarlemmermeerstation;4;3;1;4;2;2;3;6;1;0;1;0;4;3;2;2;1;1;4;4;1;1;2;1;53
22:15;Haarlemmermeerstation;2;3;1;6;1;1;2;1;2;1;5;1;3;1;3;3;4;0;5;4;1;1;1;4;56
22:30;Haarlemmermeerstation;2;2;1;5;1;1;2;3;2;0;4;2;2;3;0;3;2;0;5;1;1;1;1;5;49
22:45;Haarlemmermeerstation;2;2;1;5;0;0;0;2;0;1;0;1;1;1;2;1;5;0;3;5;2;0;0;0;34
23:00;Haarlemmermeerstation;0;1;1;4;3;0;1;3;1;1;1;2;2;3;2;2;2;0;2;3;1;1;0;4;40
23:15;Haarlemmermeerstation;2;1;0;1;1;1;1;1;1;0;2;2;1;3;1;3;3;0;1;2;1;1;0;0;29
23:30;Haarlemmermeerstation;1;1;1;1;4;1;0;0;1;0;3;1;1;1;3;2;4;0;1;0;0;0;0;2;28
23:45;Haarlemmermeerstation;2;1;0;2;2;1;1;2;0;0;2;1;1;3;1;1;0;0;2;1;0;0;0;2;25
0:00;Hasseltweg;0;1;0;0;0;0;0;1;0;0;1;0;0;2;1;0;1;0;1;1;0;0;0;2;11
0:15;Hasseltweg;1;0;0;2;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;11
0:30;Hasseltweg;0;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;7
0:45;Hasseltweg;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;4
1:00;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;4
1:15;Hasseltweg;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;4
1:30;Hasseltweg;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;6
1:45;Hasseltweg;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;7
2:00;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;5
2:15;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3
2:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;3
2:45;Hasseltweg;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;5
3:00;Hasseltweg;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;5
3:15;Hasseltweg;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3:30;Hasseltweg;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;4
3:45;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
4:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2
4:15;Hasseltweg;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
4:30;Hasseltweg;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;5
4:45;Hasseltweg;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3
5:00;Hasseltweg;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;5
5:15;Hasseltweg;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3
5:30;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
5:45;Hasseltweg;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;5
6:00;Hasseltweg;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;4
6:15;Hasseltweg;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
6:30;Hasseltweg;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4
6:45;Hasseltweg;1;1;0;1;0;0;0;0;0;0;1;0;1;2;1;0;1;0;1;1;0;0;0;1;12
7:00;Hasseltweg;0;0;0;0;2;0;1;1;1;0;3;1;2;2;2;0;2;0;1;2;0;1;0;1;22
7:15;Hasseltweg;3;2;0;6;5;4;2;5;1;1;6;1;2;6;5;1;5;1;6;3;1;2;1;1;70
7:30;Hasseltweg;4;3;2;3;14;4;5;9;3;0;10;1;5;2;9;7;10;0;4;14;1;0;3;13;126
7:45;Hasseltweg;15;6;4;26;10;11;5;12;1;2;7;7;13;14;14;16;21;2;5;2;6;5;6;12;222
8:00;Hasseltweg;10;7;2;19;10;12;8;3;6;1;3;1;15;16;16;18;18;3;15;23;4;8;6;20;244
8:15;Hasseltweg;4;5;3;24;14;5;10;4;4;2;4;2;12;19;15;11;14;1;6;11;2;0;1;12;185
8:30;Hasseltweg;6;7;2;2;16;1;4;20;4;3;4;1;11;16;7;5;6;1;7;8;3;1;5;1;141
8:45;Hasseltweg;9;9;3;27;16;5;0;14;1;1;19;11;12;11;1;13;12;1;17;16;5;1;6;8;218
9:00;Hasseltweg;3;11;3;20;10;11;5;6;2;1;1;9;6;0;10;10;7;2;21;19;4;1;6;16;184
9:15;Hasseltweg;8;1;1;8;12;1;4;5;1;1;6;0;12;7;3;11;11;1;3;14;2;0;4;8;124
9:30;Hasseltweg;4;5;2;11;9;3;6;9;2;2;3;7;0;1;1;6;5;1;5;3;4;3;1;10;103
9:45;Hasseltweg;4;1;0;2;6;1;0;4;1;0;6;2;3;4;3;0;2;1;6;6;1;2;3;5;63
10:00;Hasseltweg;3;3;1;1;1;3;3;4;1;1;4;3;1;2;1;5;2;0;4;0;2;1;0;5;51
10:15;Hasseltweg;0;1;0;3;2;0;1;2;1;0;6;0;2;2;5;4;2;0;2;1;1;0;1;0;36
10:30;Hasseltweg;4;3;1;3;6;0;2;1;0;0;3;3;0;4;5;0;4;1;1;1;2;2;1;2;49
10:45;Hasseltweg;3;2;0;1;0;0;3;3;0;1;5;4;0;2;1;3;2;1;4;5;1;0;1;6;48
11:00;Hasseltweg;1;0;0;6;1;2;1;4;0;1;4;2;2;1;5;0;1;0;6;3;1;2;0;5;48
11:15;Hasseltweg;4;0;0;0;2;3;0;3;1;1;5;4;4;3;2;1;1;0;2;2;1;2;2;4;47
11:30;Hasseltweg;1;1;0;1;2;4;2;6;1;1;2;3;4;4;3;3;1;0;2;3;2;0;1;2;49
11:45;Hasseltweg;4;1;0;7;6;1;0;6;0;1;1;2;0;2;2;3;4;1;3;6;2;0;0;3;55
12:00;Hasseltweg;3;4;1;5;2;4;2;1;1;1;3;2;0;2;1;4;3;1;3;2;2;0;0;3;50
12:15;Hasseltweg;5;2;1;9;0;1;2;3;0;1;8;1;4;7;7;5;4;0;3;1;3;2;3;4;76
12:30;Hasseltweg;3;3;1;8;4;6;1;3;2;1;4;5;4;3;0;2;7;0;3;1;2;2;2;5;72
12:45;Hasseltweg;5;3;1;7;3;5;4;8;0;1;2;2;2;0;6;5;3;1;8;7;0;1;2;3;79
13:00;Hasseltweg;1;4;0;1;1;4;1;8;3;0;8;3;2;7;2;3;2;1;9;2;0;2;2;8;74
13:15;Hasseltweg;0;0;1;0;2;5;0;3;1;0;0;2;4;3;3;2;5;1;3;3;2;2;1;7;50
13:30;Hasseltweg;3;1;1;7;1;3;3;6;0;0;3;1;1;4;4;0;4;1;6;3;1;0;0;4;57
13:45;Hasseltweg;1;1;1;5;5;0;1;6;2;1;1;2;3;3;0;5;4;1;6;5;0;1;1;2;57
14:00;Hasseltweg;3;3;1;4;1;3;0;5;1;0;5;4;0;1;5;4;3;0;1;3;1;0;1;2;51
14:15;Hasseltweg;3;2;0;5;1;3;3;3;0;1;2;4;2;1;2;4;0;1;6;3;1;0;2;4;53
14:30;Hasseltweg;0;0;0;0;1;3;2;5;2;1;4;1;4;4;3;3;2;1;5;1;1;2;0;2;47
14:45;Hasseltweg;3;2;0;7;6;3;0;1;0;1;5;4;3;6;0;0;5;1;2;3;0;1;1;3;57
15:00;Hasseltweg;3;1;1;4;2;0;3;1;2;0;4;1;1;6;1;2;5;0;3;6;1;1;0;1;49
15:15;Hasseltweg;2;1;0;5;1;3;3;5;1;1;6;2;2;1;3;1;2;1;4;3;1;2;1;6;57
15:30;Hasseltweg;2;1;1;8;0;0;0;0;0;1;4;1;1;3;2;4;2;1;3;4;1;1;2;3;45
15:45;Hasseltweg;1;1;0;5;2;3;3;3;2;0;1;4;3;4;2;1;0;0;2;5;2;1;2;2;49
16:00;Hasseltweg;4;1;2;6;3;9;6;13;3;1;5;1;8;1;2;4;12;0;12;14;4;2;2;3;118
16:15;Hasseltweg;4;9;0;10;17;0;4;13;4;0;16;5;2;16;13;4;11;1;12;5;3;0;1;11;161
16:30;Hasseltweg;5;0;2;18;1;4;9;0;3;2;7;6;7;14;5;3;3;3;5;15;5;2;4;6;129
16:45;Hasseltweg;1;1;0;7;16;0;5;13;5;1;8;6;13;17;8;11;10;0;12;3;5;5;3;5;155
17:00;Hasseltweg;10;5;3;5;2;5;0;7;3;1;14;10;16;21;6;13;5;2;5;5;6;0;4;8;156
17:15;Hasseltweg;13;9;1;8;12;12;8;4;3;3;3;12;6;16;5;11;16;1;16;21;7;2;1;19;209
17:30;Hasseltweg;5;6;3;1;8;9;5;12;4;3;16;10;12;9;7;13;12;1;17;6;7;1;7;20;194
17:45;Hasseltweg;8;5;2;24;8;8;7;2;1;1;20;8;10;19;17;1;15;2;4;15;5;1;5;9;197
18:00;Hasseltweg;11;2;2;8;21;13;10;8;6;3;4;4;6;9;7;18;6;3;16;11;6;4;3;4;185
18:15;Hasseltweg;1;1;0;26;1;0;2;21;3;4;11;8;1;18;19;11;11;3;1;1;0;3;2;15;163
18:30;Hasseltweg;3;2;2;4;15;1;5;9;3;1;1;3;1;1;9;2;3;1;12;10;2;3;3;6;102
18:45;Hasseltweg;3;4;1;1;11;7;2;1;2;2;10;5;3;2;5;4;2;1;9;4;1;2;1;11;94
19:00;Hasseltweg;3;4;1;8;2;3;2;8;1;1;0;1;0;9;4;6;5;0;7;5;0;3;2;5;80
19:15;Hasseltweg;1;2;1;7;2;1;0;5;1;0;5;0;4;2;1;4;1;1;3;5;0;2;0;3;51
19:30;Hasseltweg;0;1;1;6;0;2;1;5;1;0;3;2;1;5;3;3;3;0;4;1;1;1;1;2;47
19:45;Hasseltweg;4;1;0;7;4;2;2;2;1;1;2;4;1;0;4;4;2;1;6;4;0;2;2;5;61
20:00;Hasseltweg;1;2;1;5;1;3;2;4;0;1;6;2;3;3;0;3;2;0;1;3;0;1;2;6;52
20:15;Hasseltweg;0;1;1;8;5;2;0;1;2;1;0;4;2;4;3;4;3;0;0;6;1;1;0;3;52
20:30;Hasseltweg;1;1;1;0;3;2;0;1;0;0;1;3;3;2;4;2;4;0;2;4;2;1;1;0;38
20:45;Hasseltweg;2;0;1;6;4;0;2;4;1;1;4;3;3;4;3;4;0;0;1;2;0;2;1;4;52
21:00;Hasseltweg;2;1;0;4;4;1;2;4;1;0;3;1;4;3;1;1;2;1;3;2;2;1;1;2;46
21:15;Hasseltweg;2;2;0;4;0;0;1;1;0;0;2;2;2;4;2;1;4;0;4;1;0;0;1;0;33
21:30;Hasseltweg;3;1;0;3;0;2;2;2;0;1;3;2;3;5;2;2;1;0;4;0;0;0;0;1;37
21:45;Hasseltweg;0;1;1;6;3;1;2;6;1;0;3;1;5;5;1;1;1;1;3;0;1;1;1;3;48
22:00;Hasseltweg;1;3;0;1;1;2;1;5;2;0;2;1;2;1;2;1;4;1;1;4;1;2;0;2;40
22:15;Hasseltweg;3;0;1;3;1;2;1;1;2;1;6;2;4;6;3;0;5;0;2;3;2;1;2;2;53
22:30;Hasseltweg;0;2;0;6;4;1;2;0;1;1;4;3;3;1;4;3;4;0;0;1;1;0;1;4;46
22:45;Hasseltweg;3;0;1;0;3;1;2;2;1;0;1;1;2;1;4;3;2;0;5;2;1;2;0;3;40
23:00;Hasseltweg;1;1;0;3;0;1;0;3;0;0;1;1;3;3;3;1;0;0;2;3;0;1;0;1;28
23:15;Hasseltweg;1;1;0;2;4;0;1;1;0;1;0;2;1;3;0;0;0;0;4;3;1;0;1;1;27
23:30;Hasseltweg;1;1;0;3;3;2;1;1;0;0;0;2;1;3;2;2;3;0;2;2;0;1;1;2;33
23:45;Hasseltweg;0;1;0;0;2;2;1;3;1;0;1;0;1;0;0;2;1;0;1;1;0;1;1;1;20
0:00;Hendrikkade;0;0;0;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;10
0:15;Hendrikkade;1;0;0;0;1;1;0;0;0;0;1;0;1;1;1;1;0;0;1;1;0;0;0;2;12
0:30;Hendrikkade;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;8
0:45;Hendrikkade;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4
1:00;Hendrikkade;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
1:15;Hendrikkade;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;5
1:30;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Hendrikkade;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3
2:00;Hendrikkade;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3
2:15;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2
2:30;Hendrikkade;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;4
2:45;Hendrikkade;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;5
3:00;Hendrikkade;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;6
3:15;Hendrikkade;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
3:30;Hendrikkade;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;4
3:45;Hendrikkade;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;6
4:00;Hendrikkade;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;5
4:15;Hendrikkade;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;4
4:30;Hendrikkade;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;5
4:45;Hendrikkade;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
5:00;Hendrikkade;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5:15;Hendrikkade;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3
5:30;Hendrikkade;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;5
5:45;Hendrikkade;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
6:00;Hendrikkade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;3
6:15;Hendrikkade;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;0;1;7
6:30;Hendrikkade;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;1;7
6:45;Hendrikkade;0;0;0;0;1;0;0;1;0;0;2;0;1;0;1;1;1;0;1;0;0;1;0;1;11
7:00;Hendrikkade;1;1;0;2;1;0;0;1;1;0;3;0;2;3;2;2;1;0;1;2;1;0;0;0;24
7:15;Hendrikkade;3;1;1;8;1;2;0;5;1;1;5;3;5;0;0;2;5;0;1;5;1;1;1;4;56
7:30;Hendrikkade;4;7;2;10;10;1;7;9;1;0;11;1;6;12;10;1;4;2;4;3;2;2;1;12;122
7:45;Hendrikkade;4;7;0;8;20;7;10;4;1;1;18;1;2;14;20;17;10;1;6;9;4;5;8;13;190
8:00;Hendrikkade;4;10;1;23;22;5;1;19;4;3;12;11;11;15;7;12;14;3;23;13;1;3;3;9;229
8:15;Hendrikkade;3;8;3;20;18;10;7;9;4;2;20;8;17;3;15;13;10;3;13;19;3;1;6;19;234
8:30;Hendrikkade;6;4;3;8;15;3;2;11;4;2;4;3;1;15;1;13;19;2;3;19;7;3;1;4;153
8:45;Hendrikkade;6;4;1;1;16;1;4;10;1;2;19;12;11;14;16;3;11;2;20;1;1;0;2;21;179
9:00;Hendrikkade;6;10;3;27;14;13;3;24;4;2;12;1;18;4;20;6;18;2;2;4;0;1;2;22;218
